[2026-03-08 22:48:33] [INFO    ] discord.client: logging in using static token
[2026-03-08 23:04:34] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'INTERACTION_CREATE', 's': 54, 'op': 0, 'd': {'version': 1, 'type': 2, 'token': 'aW50ZXJhY3Rpb246MTQ4MDQwMDg3Njk3MDU3ODAxMTpodHJQcEVkTXNLTW1DQTdMY1NhQ0FNWmc1TDc5dTJCcVdsQ2FqUG1obzcyUFNaUzVMRHMwZ0F5blVaYzV2bXRyYWRpYUVEenNzVnh5bTFKUFFSWWw2bG9KbWVqcTZVMmNNa0FUWHJzMk5QbVRtd3htMWMyZ3BZTHVHTFRob2FYQw', 'member': {'user': {'username': 'nxtloco', 'public_flags': 64, 'primary_guild': {'tag': None, 'identity_guild_id': None, 'identity_enabled': False, 'badge': None}, 'id': '765288377993134101', 'global_name': 'Ezy', 'display_name_styles': None, 'discriminator': '0', 'collectibles': None, 'clan': {'tag': None, 'identity_guild_id': None, 'identity_enabled': False, 'badge': None}, 'avatar_decoration_data': None, 'avatar': '3049b190fb9a2ff43939f1da9a0ba560'}, 'unusual_dm_activity_until': None, 'roles': ['1478229659874365632', '1478578276971839619', '1478219570069246093', '1478572817053253824'], 'premium_since': None, 'permissions': '2248473465835073', 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2026-03-03T01:19:40.154000+00:00', 'flags': 1, 'display_name_styles': None, 'deaf': False, 'communication_disabled_until': None, 'collectibles': None, 'banner': None, 'avatar': None}, 'locale': 'en-US', 'id': '1480400876970578011', 'guild_locale': 'en-US', 'guild_id': '1343440503407902792', 'guild': {'locale': 'en-US', 'id': '1343440503407902792', 'features': []}, 'entitlements': [], 'entitlement_sku_ids': [], 'data': {'type': 1, 'options': [{'type': 1, 'options': [], 'name': 'create'}], 'name': 'ticket', 'id': '1480374056996966473', 'guild_id': '1343440503407902792'}, 'context': 0, 'channel_id': '1476712512933199923', 'channel': {'type': 0, 'topic': None, 'rate_limit_per_user': 0, 'position': 1, 'permissions': '2248473465835073', 'parent_id': '1343440503407902793', 'nsfw': False, 'name': 'general', 'last_message_id': '1480400790790340709', 'id': '1476712512933199923', 'guild_id': '1343440503407902792', 'flags': 0}, 'authorizing_integration_owners': {'0': '1343440503407902792'}, 'attachment_size_limit': 10485760, 'application_id': '1476710981190287410', 'app_permissions': '9007199254740991'}}
[2026-03-08 23:04:34] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2026-03-08 23:04:34] [DEBUG   ] discord.client: Dispatching event interaction
[2026-03-08 23:04:35] [DEBUG   ] discord.webhook.async_: Webhook ID 1480400876970578011 with POST https://discord.com/api/v10/interactions/1480400876970578011/aW50ZXJhY3Rpb246MTQ4MDQwMDg3Njk3MDU3ODAxMTpodHJQcEVkTXNLTW1DQTdMY1NhQ0FNWmc1TDc5dTJCcVdsQ2FqUG1obzcyUFNaUzVMRHMwZ0F5blVaYzV2bXRyYWRpYUVEenNzVnh5bTFKUFFSWWw2bG9KbWVqcTZVMmNNa0FUWHJzMk5QbVRtd3htMWMyZ3BZTHVHTFRob2FYQw/callback has returned status code 200
[2026-03-08 23:04:35] [DEBUG   ] discord.client: Dispatching event app_command_completion
[2026-03-08 23:05:04] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 54.
[2026-03-08 23:05:04] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2026-03-08 23:05:13] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'INTERACTION_CREATE', 's': 55, 'op': 0, 'd': {'version': 1, 'type': 5, 'token': 'aW50ZXJhY3Rpb246MTQ4MDQwMTA0MDAwMzMwMTUwNzpEZzRUTkZVd2tYSjJOeDJnNEJFVzBVM0E1ME5YV0ZUQ21ZaHNCRmRVaFZwOVRsdDJ2MUp5VnY5YWxWb2o3S0RTUTRRTUY0YlBmQ1BXR1FvdDNtbmxYdEphZmd1UUZTU2VQdlB2SW9nYzFjR0hTQ21YcER6S2JpdU5SSkFVMlVlcQ', 'member': {'user': {'username': 'nxtloco', 'public_flags': 64, 'primary_guild': {'tag': None, 'identity_guild_id': None, 'identity_enabled': False, 'badge': None}, 'id': '765288377993134101', 'global_name': 'Ezy', 'display_name_styles': None, 'discriminator': '0', 'collectibles': None, 'clan': {'tag': None, 'identity_guild_id': None, 'identity_enabled': False, 'badge': None}, 'avatar_decoration_data': None, 'avatar': '3049b190fb9a2ff43939f1da9a0ba560'}, 'unusual_dm_activity_until': None, 'roles': ['1478229659874365632', '1478578276971839619', '1478219570069246093', '1478572817053253824'], 'premium_since': None, 'permissions': '2248473465835073', 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2026-03-03T01:19:40.154000+00:00', 'flags': 1, 'display_name_styles': None, 'deaf': False, 'communication_disabled_until': None, 'collectibles': None, 'banner': None, 'avatar': None}, 'locale': 'en-US', 'id': '1480401040003301507', 'guild_locale': 'en-US', 'guild_id': '1343440503407902792', 'guild': {'locale': 'en-US', 'id': '1343440503407902792', 'features': []}, 'entitlements': [], 'entitlement_sku_ids': [], 'data': {'custom_id': '04d21ab8854ef21460a809263fbe7bf7', 'components': [{'type': 18, 'id': 1, 'component': {'value': '03/03/2026', 'type': 4, 'id': 2, 'custom_id': 'incident_date'}}, {'type': 18, 'id': 3, 'component': {'values': ['Tip Line'], 'type': 3, 'id': 4, 'custom_id': 'type'}}, {'type': 18, 'id': 5, 'component': {'value': 'Some bugdoctor kid fucking killed a bear and a civ acting like a cbsa cst', 'type': 4, 'id': 6, 'custom_id': 'user_reason'}}, {'type': 10, 'id': 7}]}, 'context': 0, 'channel_id': '1476712512933199923', 'channel': {'type': 0, 'topic': None, 'rate_limit_per_user': 0, 'position': 1, 'permissions': '2248473465835073', 'parent_id': '1343440503407902793', 'nsfw': False, 'name': 'general', 'last_message_id': '1480400790790340709', 'id': '1476712512933199923', 'guild_id': '1343440503407902792', 'flags': 0}, 'authorizing_integration_owners': {'0': '1343440503407902792'}, 'attachment_size_limit': 10485760, 'application_id': '1476710981190287410', 'app_permissions': '9007199254740991'}}
[2026-03-08 23:05:13] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2026-03-08 23:05:13] [DEBUG   ] discord.client: Dispatching event interaction
[2026-03-08 23:05:13] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'CHANNEL_CREATE', 's': 56, 'op': 0, 'd': {'version': 1773025512834, 'type': 0, 'topic': None, 'rate_limit_per_user': 0, 'position': 6, 'permission_overwrites': [{'type': 0, 'id': '1343440503407902792', 'deny': '1024', 'allow': '0'}, {'type': 1, 'id': '765288377993134101', 'deny': '0', 'allow': '3072'}, {'type': 1, 'id': '1476710981190287410', 'deny': '0', 'allow': '3072'}], 'parent_id': '1479252078139408468', 'nsfw': False, 'name': 'ticket-nxtloco', 'last_message_id': None, 'id': '1480401041517314211', 'guild_id': '1343440503407902792', 'flags': 0}}
[2026-03-08 23:05:13] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2026-03-08 23:05:13] [DEBUG   ] discord.client: Dispatching event guild_channel_create
[2026-03-08 23:05:13] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'GUILD_AUDIT_LOG_ENTRY_CREATE', 's': 57, 'op': 0, 'd': {'user_id': '1476710981190287410', 'target_id': '1480401041517314211', 'id': '1480401041517314212', 'changes': [{'new_value': 'ticket-nxtloco', 'key': 'name'}, {'new_value': 0, 'key': 'type'}, {'new_value': [{'type': 0, 'id': '1343440503407902792', 'deny': '1024', 'allow': '0'}, {'type': 1, 'id': '765288377993134101', 'deny': '0', 'allow': '3072'}, {'type': 1, 'id': '1476710981190287410', 'deny': '0', 'allow': '3072'}], 'key': 'permission_overwrites'}, {'new_value': False, 'key': 'nsfw'}, {'new_value': 0, 'key': 'rate_limit_per_user'}, {'new_value': 0, 'key': 'flags'}], 'action_type': 10, 'guild_id': '1343440503407902792'}}
[2026-03-08 23:05:13] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2026-03-08 23:05:13] [DEBUG   ] discord.client: Dispatching event audit_log_entry_create
[2026-03-08 23:05:13] [DEBUG   ] discord.http: POST https://discord.com/api/v10/guilds/1343440503407902792/channels with {"type":0,"name":"ticket-nxtloco","parent_id":1479252078139408468,"permission_overwrites":[{"allow":0,"deny":1024,"id":1343440503407902792,"type":0},{"allow":3072,"deny":0,"id":765288377993134101,"type":1},{"allow":3072,"deny":0,"id":1476710981190287410,"type":1}]} has returned 201
[2026-03-08 23:05:13] [DEBUG   ] discord.http: POST /guilds/{guild_id}/channels has found its initial rate limit bucket hash (be56019ae011689ff5baf218062aacf5).
[2026-03-08 23:05:13] [DEBUG   ] discord.http: POST https://discord.com/api/v10/guilds/1343440503407902792/channels has received {'id': '1480401041517314211', 'type': 0, 'last_message_id': None, 'flags': 0, 'guild_id': '1343440503407902792', 'name': 'ticket-nxtloco', 'parent_id': '1479252078139408468', 'rate_limit_per_user': 0, 'topic': None, 'position': 6, 'permission_overwrites': [{'id': '1343440503407902792', 'type': 0, 'allow': '0', 'deny': '1024'}, {'id': '765288377993134101', 'type': 1, 'allow': '3072', 'deny': '0'}, {'id': '1476710981190287410', 'type': 1, 'allow': '3072', 'deny': '0'}], 'nsfw': False}
[2026-03-08 23:05:14] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'MESSAGE_CREATE', 's': 58, 'op': 0, 'd': {'type': 0, 'tts': False, 'timestamp': '2026-03-09T03:05:13.035000+00:00', 'pinned': False, 'nonce': '15764623278715644723', 'mentions': [{'username': 'nxtloco', 'public_flags': 64, 'primary_guild': {'tag': None, 'identity_guild_id': None, 'identity_enabled': False, 'badge': None}, 'member': {'roles': ['1478229659874365632', '1478578276971839619', '1478219570069246093', '1478572817053253824'], 'premium_since': None, 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2026-03-03T01:19:40.154000+00:00', 'flags': 1, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'id': '765288377993134101', 'global_name': 'Ezy', 'display_name_styles': None, 'discriminator': '0', 'collectibles': None, 'clan': {'tag': None, 'identity_guild_id': None, 'identity_enabled': False, 'badge': None}, 'avatar_decoration_data': None, 'avatar': '3049b190fb9a2ff43939f1da9a0ba560'}], 'mention_roles': ['1478219570069246093'], 'mention_everyone': False, 'member': {'roles': ['1478103373524766784'], 'premium_since': None, 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2026-03-02T18:55:06.122000+00:00', 'flags': 1, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'id': '1480401042423152701', 'flags': 0, 'embeds': [{'type': 'rich', 'title': 'Ticket opened by: nxtloco', 'id': '1480401042423152702', 'description': '**Date of Incident:** 03/03/2026\n**Ticket Type:** Tip Line\n**Ticket Details:** Some bugdoctor kid fucking killed a bear and a civ acting like a cbsa cst', 'content_scan_version': 0, 'color': 3028269}], 'edited_timestamp': None, 'content': '<@765288377993134101> <@&1478219570069246093>', 'components': [], 'channel_type': 0, 'channel_id': '1480401041517314211', 'author': {'username': 'MNRF Utilities', 'public_flags': 0, 'primary_guild': None, 'id': '1476710981190287410', 'global_name': None, 'display_name_styles': None, 'discriminator': '5983', 'collectibles': None, 'clan': None, 'bot': True, 'avatar_decoration_data': None, 'avatar': '8eaed65fcd9341b5c5ea5d9e7163753f'}, 'attachments': [], 'guild_id': '1343440503407902792'}}
[2026-03-08 23:05:14] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2026-03-08 23:05:14] [DEBUG   ] discord.client: Dispatching event message
[2026-03-08 23:05:14] [DEBUG   ] discord.http: POST https://discord.com/api/v10/channels/1480401041517314211/messages with {"embeds":[{"flags":0,"color":3028269,"type":"rich","description":"**Date of Incident:** 03/03/2026\n**Ticket Type:** Tip Line\n**Ticket Details:** Some bugdoctor kid fucking killed a bear and a civ acting like a cbsa cst","title":"Ticket opened by: nxtloco"}],"content":"<@765288377993134101> <@&1478219570069246093>","components":[],"nonce":"15764623278715644723","enforce_nonce":true,"tts":false} has returned 200
[2026-03-08 23:05:14] [DEBUG   ] discord.http: POST https://discord.com/api/v10/channels/1480401041517314211/messages has received {'type': 0, 'content': '<@765288377993134101> <@&1478219570069246093>', 'mentions': [{'id': '765288377993134101', 'username': 'nxtloco', 'avatar': '3049b190fb9a2ff43939f1da9a0ba560', 'discriminator': '0', 'public_flags': 64, 'flags': 64, 'banner': None, 'accent_color': 9982285, 'global_name': 'Ezy', 'avatar_decoration_data': None, 'collectibles': None, 'display_name_styles': None, 'banner_color': '#98514d', 'clan': {'identity_guild_id': None, 'identity_enabled': False, 'tag': None, 'badge': None}, 'primary_guild': {'identity_guild_id': None, 'identity_enabled': False, 'tag': None, 'badge': None}}], 'mention_roles': ['1478219570069246093'], 'attachments': [], 'embeds': [{'type': 'rich', 'title': 'Ticket opened by: nxtloco', 'description': '**Date of Incident:** 03/03/2026\n**Ticket Type:** Tip Line\n**Ticket Details:** Some bugdoctor kid fucking killed a bear and a civ acting like a cbsa cst', 'color': 3028269, 'content_scan_version': 0}], 'timestamp': '2026-03-09T03:05:13.035000+00:00', 'edited_timestamp': None, 'flags': 0, 'components': [], 'id': '1480401042423152701', 'channel_id': '1480401041517314211', 'author': {'id': '1476710981190287410', 'username': 'MNRF Utilities', 'avatar': '8eaed65fcd9341b5c5ea5d9e7163753f', 'discriminator': '5983', 'public_flags': 0, 'flags': 0, 'bot': True, 'banner': '33ffd3c043fbed2d9c0631ad96686ff4', 'accent_color': None, 'global_name': None, 'avatar_decoration_data': None, 'collectibles': None, 'display_name_styles': None, 'banner_color': None, 'clan': None, 'primary_guild': None}, 'pinned': False, 'mention_everyone': False, 'tts': False, 'nonce': '15764623278715644723'}
[2026-03-08 23:05:14] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'MESSAGE_UPDATE', 's': 59, 'op': 0, 'd': {'type': 0, 'tts': False, 'timestamp': '2026-03-09T03:05:13.035000+00:00', 'pinned': True, 'mentions': [{'username': 'nxtloco', 'public_flags': 64, 'primary_guild': None, 'member': {'roles': ['1478229659874365632', '1478578276971839619', '1478219570069246093', '1478572817053253824'], 'premium_since': None, 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2026-03-03T01:19:40.154000+00:00', 'flags': 1, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'id': '765288377993134101', 'global_name': 'Ezy', 'display_name_styles': None, 'discriminator': '0', 'collectibles': None, 'clan': None, 'avatar_decoration_data': None, 'avatar': '3049b190fb9a2ff43939f1da9a0ba560'}], 'mention_roles': ['1478219570069246093'], 'mention_everyone': False, 'member': {'roles': ['1478103373524766784'], 'premium_since': None, 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2026-03-02T18:55:06.122000+00:00', 'flags': 1, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'id': '1480401042423152701', 'flags': 0, 'embeds': [{'type': 'rich', 'title': 'Ticket opened by: nxtloco', 'id': '1480401042423152702', 'description': '**Date of Incident:** 03/03/2026\n**Ticket Type:** Tip Line\n**Ticket Details:** Some bugdoctor kid fucking killed a bear and a civ acting like a cbsa cst', 'content_scan_version': 0, 'color': 3028269}], 'edited_timestamp': None, 'content': '<@765288377993134101> <@&1478219570069246093>', 'components': [], 'channel_type': 0, 'channel_id': '1480401041517314211', 'author': {'username': 'MNRF Utilities', 'public_flags': 0, 'primary_guild': None, 'id': '1476710981190287410', 'global_name': None, 'display_name_styles': None, 'discriminator': '5983', 'collectibles': None, 'clan': None, 'bot': True, 'avatar_decoration_data': None, 'avatar': '8eaed65fcd9341b5c5ea5d9e7163753f'}, 'attachments': [], 'guild_id': '1343440503407902792'}}
[2026-03-08 23:05:14] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2026-03-08 23:05:14] [DEBUG   ] discord.client: Dispatching event raw_message_edit
[2026-03-08 23:05:14] [DEBUG   ] discord.client: Dispatching event message_edit
[2026-03-08 23:05:14] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'CHANNEL_PINS_UPDATE', 's': 60, 'op': 0, 'd': {'last_pin_timestamp': '2026-03-09T03:05:13.222000+00:00', 'channel_id': '1480401041517314211', 'guild_id': '1343440503407902792'}}
[2026-03-08 23:05:14] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2026-03-08 23:05:14] [DEBUG   ] discord.client: Dispatching event guild_channel_pins_update
[2026-03-08 23:05:14] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'MESSAGE_CREATE', 's': 61, 'op': 0, 'd': {'type': 6, 'tts': False, 'timestamp': '2026-03-09T03:05:13.196000+00:00', 'pinned': False, 'message_reference': {'type': 0, 'message_id': '1480401042423152701', 'channel_id': '1480401041517314211'}, 'mentions': [], 'mention_roles': [], 'mention_everyone': False, 'member': {'roles': ['1478103373524766784'], 'premium_since': None, 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2026-03-02T18:55:06.122000+00:00', 'flags': 1, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'id': '1480401043098701865', 'flags': 0, 'embeds': [], 'edited_timestamp': None, 'content': '', 'components': [], 'channel_type': 0, 'channel_id': '1480401041517314211', 'author': {'username': 'MNRF Utilities', 'public_flags': 0, 'primary_guild': None, 'id': '1476710981190287410', 'global_name': None, 'display_name_styles': None, 'discriminator': '5983', 'collectibles': None, 'clan': None, 'bot': True, 'avatar_decoration_data': None, 'avatar': '8eaed65fcd9341b5c5ea5d9e7163753f'}, 'attachments': [], 'guild_id': '1343440503407902792'}}
[2026-03-08 23:05:14] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2026-03-08 23:05:14] [DEBUG   ] discord.client: Dispatching event message
[2026-03-08 23:05:14] [DEBUG   ] discord.http: PUT https://discord.com/api/v10/channels/1480401041517314211/messages/pins/1480401042423152701 with None has returned 204
[2026-03-08 23:05:14] [DEBUG   ] discord.http: PUT /channels/{channel_id}/messages/pins/{message_id} has found its initial rate limit bucket hash (278669d98386633ba1a9f0bf899ea6ad).
[2026-03-08 23:05:14] [DEBUG   ] discord.http: PUT https://discord.com/api/v10/channels/1480401041517314211/messages/pins/1480401042423152701 has received 
[2026-03-08 23:05:14] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'GUILD_AUDIT_LOG_ENTRY_CREATE', 's': 62, 'op': 0, 'd': {'user_id': '1476710981190287410', 'target_id': '1476710981190287410', 'options': {'message_id': '1480401042423152701', 'channel_id': '1480401041517314211'}, 'id': '1480401043098701866', 'action_type': 74, 'guild_id': '1343440503407902792'}}
[2026-03-08 23:05:14] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2026-03-08 23:05:14] [DEBUG   ] discord.client: Dispatching event audit_log_entry_create
[2026-03-08 23:05:14] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'MESSAGE_CREATE', 's': 63, 'op': 0, 'd': {'webhook_id': '1476710981190287410', 'type': 20, 'tts': False, 'timestamp': '2026-03-09T03:05:13.341000+00:00', 'pinned': False, 'nonce': '1480401039227092992', 'mentions': [], 'mention_roles': [], 'mention_everyone': False, 'interaction_metadata': {'user': {'username': 'nxtloco', 'public_flags': 64, 'primary_guild': None, 'id': '765288377993134101', 'global_name': 'Ezy', 'display_name_styles': None, 'discriminator': '0', 'collectibles': None, 'clan': None, 'avatar_decoration_data': None, 'avatar': '3049b190fb9a2ff43939f1da9a0ba560'}, 'type': 5, 'triggering_interaction_metadata': {'user': {'username': 'nxtloco', 'public_flags': 64, 'primary_guild': None, 'id': '765288377993134101', 'global_name': 'Ezy', 'display_name_styles': None, 'discriminator': '0', 'collectibles': None, 'clan': None, 'avatar_decoration_data': None, 'avatar': '3049b190fb9a2ff43939f1da9a0ba560'}, 'type': 2, 'name': 'ticket create', 'id': '1480400876970578011', 'command_type': 1, 'authorizing_integration_owners': {'0': '1343440503407902792'}}, 'id': '1480401040003301507', 'authorizing_integration_owners': {'0': '1343440503407902792'}}, 'interaction': {'user': {'username': 'nxtloco', 'public_flags': 64, 'primary_guild': None, 'id': '765288377993134101', 'global_name': 'Ezy', 'display_name_styles': None, 'discriminator': '0', 'collectibles': None, 'clan': None, 'avatar_decoration_data': None, 'avatar': '3049b190fb9a2ff43939f1da9a0ba560'}, 'type': 2, 'name': 'ticket create', 'id': '1480400876970578011'}, 'id': '1480401043706613871', 'flags': 64, 'embeds': [], 'edited_timestamp': None, 'content': 'Your ticket has been created: <#1480401041517314211>', 'components': [], 'channel_type': 0, 'channel_id': '1476712512933199923', 'author': {'username': 'MNRF Utilities', 'public_flags': 0, 'primary_guild': None, 'id': '1476710981190287410', 'global_name': None, 'display_name_styles': None, 'discriminator': '5983', 'collectibles': None, 'clan': None, 'bot': True, 'avatar_decoration_data': None, 'avatar': '8eaed65fcd9341b5c5ea5d9e7163753f'}, 'attachments': [], 'application_id': '1476710981190287410'}}
[2026-03-08 23:05:14] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2026-03-08 23:05:14] [DEBUG   ] discord.client: Dispatching event message
[2026-03-08 23:05:14] [DEBUG   ] discord.webhook.async_: Webhook ID 1480401040003301507 with POST https://discord.com/api/v10/interactions/1480401040003301507/aW50ZXJhY3Rpb246MTQ4MDQwMTA0MDAwMzMwMTUwNzpEZzRUTkZVd2tYSjJOeDJnNEJFVzBVM0E1ME5YV0ZUQ21ZaHNCRmRVaFZwOVRsdDJ2MUp5VnY5YWxWb2o3S0RTUTRRTUY0YlBmQ1BXR1FvdDNtbmxYdEphZmd1UUZTU2VQdlB2SW9nYzFjR0hTQ21YcER6S2JpdU5SSkFVMlVlcQ/callback has returned status code 200
[2026-03-08 23:05:28] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'TYPING_START', 's': 64, 'op': 0, 'd': {'user_id': '1313413062723768322', 'timestamp': 1773025527, 'member': {'user': {'username': 'mleeum', 'public_flags': 0, 'primary_guild': {'tag': 'DAFT', 'identity_guild_id': '251678593267007488', 'identity_enabled': True, 'badge': '8492b5d4b3a509f75b94e794d3eda10c'}, 'id': '1313413062723768322', 'global_name': 'Liam', 'display_name_styles': None, 'display_name': 'Liam', 'discriminator': '0', 'collectibles': None, 'bot': False, 'avatar_decoration_data': None, 'avatar': '256d723f8932197a6caca3ee29c6d7eb'}, 'roles': ['1478229659874365632', '1478578276971839619', '1478219570069246093', '1478572817053253824'], 'premium_since': None, 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2025-02-24T04:32:55.945000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'channel_id': '1480401041517314211', 'guild_id': '1343440503407902792'}}
[2026-03-08 23:05:28] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2026-03-08 23:05:28] [DEBUG   ] discord.client: Dispatching event typing
[2026-03-08 23:05:28] [DEBUG   ] discord.client: Dispatching event raw_typing
[2026-03-08 23:05:29] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'MESSAGE_CREATE', 's': 65, 'op': 0, 'd': {'type': 0, 'tts': False, 'timestamp': '2026-03-09T03:05:28.757000+00:00', 'pinned': False, 'nonce': '1480401112056987648', 'mentions': [], 'mention_roles': [], 'mention_everyone': False, 'member': {'roles': ['1478229659874365632', '1478578276971839619', '1478219570069246093', '1478572817053253824'], 'premium_since': None, 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2025-02-24T04:32:55.945000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'id': '1480401108366131444', 'flags': 0, 'embeds': [], 'edited_timestamp': None, 'content': '💀', 'components': [], 'channel_type': 0, 'channel_id': '1480401041517314211', 'author': {'username': 'mleeum', 'public_flags': 0, 'primary_guild': {'tag': 'DAFT', 'identity_guild_id': '251678593267007488', 'identity_enabled': True, 'badge': '8492b5d4b3a509f75b94e794d3eda10c'}, 'id': '1313413062723768322', 'global_name': 'Liam', 'display_name_styles': None, 'discriminator': '0', 'collectibles': None, 'clan': {'tag': 'DAFT', 'identity_guild_id': '251678593267007488', 'identity_enabled': True, 'badge': '8492b5d4b3a509f75b94e794d3eda10c'}, 'avatar_decoration_data': None, 'avatar': '256d723f8932197a6caca3ee29c6d7eb'}, 'attachments': [], 'guild_id': '1343440503407902792'}}
[2026-03-08 23:05:29] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2026-03-08 23:05:29] [DEBUG   ] discord.client: Dispatching event message
[2026-03-08 23:05:45] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 65.
[2026-03-08 23:05:45] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2026-03-08 23:05:51] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'TYPING_START', 's': 66, 'op': 0, 'd': {'user_id': '1313413062723768322', 'timestamp': 1773025550, 'member': {'user': {'username': 'mleeum', 'public_flags': 0, 'primary_guild': {'tag': 'DAFT', 'identity_guild_id': '251678593267007488', 'identity_enabled': True, 'badge': '8492b5d4b3a509f75b94e794d3eda10c'}, 'id': '1313413062723768322', 'global_name': 'Liam', 'display_name_styles': None, 'display_name': 'Liam', 'discriminator': '0', 'collectibles': None, 'bot': False, 'avatar_decoration_data': None, 'avatar': '256d723f8932197a6caca3ee29c6d7eb'}, 'roles': ['1478229659874365632', '1478578276971839619', '1478219570069246093', '1478572817053253824'], 'premium_since': None, 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2025-02-24T04:32:55.945000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'channel_id': '1480401041517314211', 'guild_id': '1343440503407902792'}}
[2026-03-08 23:05:51] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2026-03-08 23:05:51] [DEBUG   ] discord.client: Dispatching event typing
[2026-03-08 23:05:51] [DEBUG   ] discord.client: Dispatching event raw_typing
